Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
شقق زوايا الماسية العوالي Zawya Almasia Hotel,-0.11770154829916517,0.8769535735213068,-0.33832577402775343,"Lat: 24.4495625, Lng: 39.62943750000001",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.4495625,39.62943750000001,0.0,True,False,False,False,True,False,False,False,True,False,False
الاورفلي للوحدات السكنية,-0.18627170798454698,1.10169983297847,-0.3694385331344172,"Lat: 24.4814914, Lng: 39.5699307",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.4814914,39.5699307,0.0,True,False,False,False,True,False,False,True,False,False,False
فندق تاج الايمان Taj Aleiman Hotel,-0.1341583866236568,0.6522073140641436,-0.33509607585059115,"Lat: 24.448663999999997, Lng: 39.602879",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.448664,39.602879,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق أناف,-0.09575909719984299,0.2027147951498152,-0.3474765855297134,"Lat: 24.4851903, Lng: 39.6404657",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.4851903,39.6404657,0.0,True,False,False,False,True,False,False,False,True,False,False
سلام Salam Guest Houses,-0.2205567878272379,-0.47152398322167743,-0.36491695568638993,"Lat: 24.4862646, Lng: 39.6062546",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.4862646,39.6062546,0.0,True,False,False,False,True,False,False,True,False,False,False
أجنحة حسنة HASANAH SUITES,-0.11907295149287281,0.42746105460697836,-0.25887519886956023,"Lat: 24.434531999999997, Lng: 39.6569818",2026-05-20,2026-05-25,Hotels in Madinah,Pre-Hajj booking increase period,24.434532,39.6569818,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق رحاب النور,-0.09095918602186626,-0.6962702426788416,-0.2992464260840893,"Lat: 24.4652867, Lng: 39.609366699999995",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4652867,39.6093667,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق المدينة الذهبي,-0.09095918602186626,-1.145762761593169,-0.24563343634319473,"Lat: 24.465319899999997, Lng: 39.6098777",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4653199,39.6098777,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق ون إن,-0.09095918602186626,-0.6962702426788416,-0.2679183537656148,"Lat: 24.465322, Lng: 39.609325999999996",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.465322,39.609326,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق الحياه بلازا,-0.09095918602186626,-1.3705090210503332,-0.19309701266135423,"Lat: 24.4649212, Lng: 39.6088065",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4649212,39.6088065,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق فيو المدينه,-0.09095918602186626,1.5511923518927984,-0.19815687313890853,"Lat: 24.4643496, Lng: 39.6129471",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4643496,39.6129471,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق ميراج السلام,-0.09095918602186626,-0.47152398322167743,0.04783847135495523,"Lat: 24.467095699999998, Lng: 39.6056144",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4670957,39.6056144,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق دار التقوى,-0.09095918602186626,0.6522073140641436,0.7989586107570067,"Lat: 24.47122, Lng: 39.6119014",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.47122,39.6119014,0.0,False,True,False,False,True,False,False,False,True,False,False
أجنحة طيبة المدينة,-0.09095918602186626,-0.47152398322167743,0.15635633010760935,"Lat: 24.471771699999998, Lng: 39.610177799999995",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4717717,39.6101778,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق نسك الإيمان,-0.09095918602186626,-0.47152398322167743,-0.3474765855297134,"Lat: 24.4654176, Lng: 39.609299299999996",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4654176,39.6092993,0.0,False,True,False,False,True,False,False,False,True,False,False
Ancyra Madinah Hotel - فندق أنكيرا المدينة المنورة,0.31497615931559414,-0.9210165021360048,-0.36825431046945767,"Lat: 24.463613900000002, Lng: 39.6124222",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4636139,39.6124222,0.0,False,True,False,False,True,False,False,False,False,True,False
فندق مسك تاتش البلد روافد,-0.09095918602186626,1.10169983297847,-0.2424037381660324,"Lat: 24.4652654, Lng: 39.60975",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4652654,39.60975,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق ميلينيوم طيبة المدينة,-0.09095918602186626,1.10169983297847,0.1925289496918274,"Lat: 24.4653268, Lng: 39.6067256",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4653268,39.6067256,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق جولدن توليب شاكرين,-0.09095918602186626,-1.145762761593169,0.057527565886442214,"Lat: 24.4651875, Lng: 39.608687499999995",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4651875,39.6086875,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق سكاي فيو,-0.09095918602186626,-1.8200015399646616,-0.28783482585811576,"Lat: 24.4648123, Lng: 39.613969",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4648123,39.613969,0.0,False,True,False,False,True,False,False,False,True,False,False
دار الإيمان جراند,-0.09095918602186626,-1.145762761593169,-0.33703389475688855,"Lat: 24.464496399999998, Lng: 39.6095016",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4644964,39.6095016,0.0,False,True,False,False,True,False,False,False,True,False,False
فندق فالي المدينة,-0.09095918602186626,1.10169983297847,-0.23282230024045084,"Lat: 24.4639436, Lng: 39.6137112",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4639436,39.6137112,0.0,False,True,False,False,True,False,False,False,True,False,False
رمادا / الحمراء,-0.09095918602186626,-0.9210165021360048,-0.2434803042250865,"Lat: 24.465318399999997, Lng: 39.6093265",2026-05-20,2026-05-25,Hotels near Al Masjid an Nabawi,Pre-Hajj booking increase period,24.4653184,39.6093265,0.0,False,True,False,False,True,False,False,False,True,False,False
Madinah Valley Residency Room 13,-0.2356422229580219,0.2027147951498152,-0.37288354452339034,"Lat: 24.4763126373291, Lng: 39.57382583618164",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.4763126373291,39.57382583618164,0.0,True,False,False,False,True,False,False,True,False,False,False
غرفة شذا طيبة المخدومة Shaza Taibah Luxury Room - One-Bedroom Apartment,-0.2699273028007128,-0.6962702426788416,-0.3732065143411066,"Lat: 24.442140579223633, Lng: 39.61090087890625",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.442140579223636,39.61090087890625,0.0,True,False,False,False,True,False,False,True,False,False,False
EZZ apartment شقق عِزّ - One-Bedroom Apartment,-0.18764311117825463,-0.02203146430735001,-0.3736371407647282,"Lat: 24.408939361572266, Lng: 39.62773132324219",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.408939361572266,39.62773132324219,0.0,True,False,False,False,True,False,False,True,False,False,False
فندق غسن ( طريق الملك عبدالعزيز ),-0.11633014510545753,0.6522073140641436,-0.3544742649135651,"Lat: 24.468735499999998, Lng: 39.641264799999995",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.4687355,39.6412648,0.0,True,False,False,False,True,False,False,False,True,False,False
Manazel Marez apartments منازل مأرز للشقق,-0.10535891955579645,1.5511923518927984,-0.335849672091929,"Lat: 24.493521899999998, Lng: 39.5963541",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.4935219,39.5963541,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق هاوان hotel how in,-0.05461700138861389,1.10169983297847,-0.3119499055809278,"Lat: 24.478745999999997, Lng: 39.6518216",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.478746,39.6518216,0.0,True,False,False,False,True,False,False,False,True,False,False
SALSBIL AL ALMASI HOTEL,-0.03678875987041462,0.42746105460697836,-0.37083806901118754,"Lat: 24.472592, Lng: 39.581278999999995",2026-05-20,2026-05-25,Hotels in Central Madinah,Pre-Hajj booking increase period,24.472592,39.581279,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق دار الإيمان الحرم,-0.09095918602186626,0.42746105460697836,0.3557363642444302,"Lat: 24.4722187, Lng: 39.613321",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4722187,39.613321,0.0,True,False,False,False,True,False,False,False,True,False,False
السدرة العالية الذهبي,-0.11838724989601898,-1.145762761593169,-0.2174274055959771,"Lat: 24.462004399999998, Lng: 39.6175365",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4620044,39.6175365,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق أنوار المدينة موڤنبيك,1.6493514667931244,0.8769535735213068,4.824562075378035,"Lat: 24.4712972, Lng: 39.6077118",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4712972,39.6077118,0.0,True,False,False,False,True,False,False,False,False,False,True
فندق الأنصار جولدن توليب,-0.09095918602186626,-0.9210165021360048,0.3387266205113753,"Lat: 24.4728125, Lng: 39.608687499999995",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4728125,39.6086875,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق سوفيتيل شهد المدينة,-0.09095918602186626,1.3264460924356352,2.1117232631675864,"Lat: 24.4721174, Lng: 39.6116892",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4721174,39.6116892,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق سجى المدينة,-0.09095918602186626,0.8769535735213068,2.0055738497448514,"Lat: 24.4737293, Lng: 39.607696",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4737293,39.607696,0.0,True,False,False,False,True,False,False,False,True,False,False
زوار إنترناشيونال,-0.09095918602186626,-1.8200015399646616,-0.025045050843007906,"Lat: 24.4733476, Lng: 39.6086315",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4733476,39.6086315,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق وقف عثمان بن عفان,-0.09095918602186626,-0.6962702426788416,-0.20321673361646284,"Lat: 24.473469500000004, Lng: 39.6065712",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.473469500000004,39.6065712,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق مودة الصفوة,-0.09095918602186626,-0.9210165021360048,-0.23002322848691015,"Lat: 24.4713437, Lng: 39.6063942",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4713437,39.6063942,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق دار الإيمان إنتركونتيننتال,-0.09095918602186626,1.5511923518927984,2.182130683429725,"Lat: 24.4714144, Lng: 39.60872",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4714144,39.60872,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق إيلاف طيبة,-0.09095918602186626,-0.6962702426788416,0.2241799918280182,"Lat: 24.471191299999997, Lng: 39.6070442",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4711913,39.6070442,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق الحياة الذهبي,-0.09095918602186626,-1.145762761593169,-0.1560631402298929,"Lat: 24.469297599999997, Lng: 39.604738399999995",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.4692976,39.6047384,0.0,True,False,False,False,True,False,False,False,True,False,False
"Luxurious 5-bedroom villa with fitness room, WiFi in fabulous Madinah",3.932052082719485,-0.02203146430735001,-0.3736371407647282,"Lat: 24.46725082397461, Lng: 39.60411834716797",2026-05-20,2026-05-25,Hotels in Al Haram Madinah,Pre-Hajj booking increase period,24.46725082397461,39.60411834716797,0.0,True,False,False,False,True,False,False,False,False,False,True
Etlala Quba- إطلالة قباء,-0.11633014510545753,-0.02203146430735001,-0.36696243119859273,"Lat: 24.441370799999998, Lng: 39.6128946",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4413708,39.6128946,0.0,True,False,False,False,True,False,False,False,True,False,False
ايا هوستل,-0.24181353732970626,0.6522073140641436,-0.32928261913169893,"Lat: 24.461715899999998, Lng: 39.62474",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4617159,39.62474,0.0,True,False,False,False,True,False,False,True,False,False,False
Luxury and Modern Hotel Apartments in Mudhainib - Nozol Noor 3 - Two-Bedroom Apartment,-0.13621549141421826,2.000684870807127,-0.37148400864662,"Lat: 24.439729690551758, Lng: 39.669898986816406",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.43972969055176,39.669898986816406,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق النخبة الماسي,-0.023074727933338254,-1.3705090210503332,-0.36890025010489014,"Lat: 24.442355799999998, Lng: 39.6744789",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4423558,39.6744789,0.0,True,False,False,False,True,False,False,False,True,False,False
حياة روز للشقق المخدومة,-0.06764533172883644,1.10169983297847,-0.3675007142281198,"Lat: 24.421652899999998, Lng: 39.599155599999996",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4216529,39.5991556,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق لفيف,-0.015532010367946254,0.6522073140641436,-0.31442600751675226,"Lat: 24.4624103, Lng: 39.6566225",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4624103,39.6566225,0.0,True,False,False,False,True,False,False,False,True,False,False
Sedra Global Hotel فندق سدرة العالمي,-0.053245598194906256,0.42746105460697836,-0.32949793234350977,"Lat: 24.454278000000002, Lng: 39.590976",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.454278,39.590976,0.0,True,False,False,False,True,False,False,False,True,False,False
الجوهرة الطابة للنزل السياحية ١,-0.09095918602186626,2.000684870807127,-0.37180697846433625,"Lat: 24.4571875, Lng: 39.6144375",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4571875,39.6144375,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق العينية,-0.11358733871804226,-0.02203146430735001,-0.32045477744745526,"Lat: 24.4559032, Lng: 39.5979184",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4559032,39.5979184,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق الريان,-0.141015402592195,-1.8200015399646616,-0.3162561698171442,"Lat: 24.428605899999997, Lng: 39.6195421",2026-05-20,2026-05-25,Hotels in Quba Madinah,Pre-Hajj booking increase period,24.4286059,39.6195421,0.0,True,False,False,False,True,False,False,True,False,False,False
Al-Rajhi Luxury Modern Flats - Nozol Noor 6 - Apartment,-0.2171282798429688,-0.02203146430735001,-0.3736371407647282,"Lat: 24.484859466552734, Lng: 39.642738342285156",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.48485946655273,39.64273834228516,0.0,True,False,False,False,True,False,False,True,False,False,False
وردة الياسمين - One-Bedroom Apartment,-0.19518582874364662,-0.02203146430735001,-0.3736371407647282,"Lat: 24.47464942932129, Lng: 39.64738082885742",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.47464942932129,39.64738082885742,0.0,True,False,False,False,True,False,False,True,False,False,False
المحيسني الفندقية - One-Bedroom Apartment,-0.22192819102094555,-0.02203146430735001,-0.3736371407647282,"Lat: 24.485029220581055, Lng: 39.64107894897461",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.48502922058105,39.64107894897461,0.0,True,False,False,False,True,False,False,True,False,False,False
ساس رتل للوحدات السكنية المفروشة,-0.2020428447121848,-0.6962702426788416,-0.32357681901871216,"Lat: 24.4771212, Lng: 39.645219499999996",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4771212,39.6452195,0.0,True,False,False,False,True,False,False,True,False,False,False
فندق جي اتش,0.00023912635969156504,-0.02203146430735001,-0.3424167250521591,"Lat: 24.4835562, Lng: 39.6322003",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4835562,39.6322003,0.0,True,False,False,False,True,False,False,False,True,False,False
اجنحة فيتالايت السكنية,-0.17530048243488588,0.6522073140641436,-0.36696243119859273,"Lat: 24.475701299999997, Lng: 39.6543101",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4757013,39.6543101,0.0,True,False,False,False,True,False,False,True,False,False,False
فندق أبراج المرزم,0.05852376209226611,-0.2467777237645132,-0.3498450308596324,"Lat: 24.4859738, Lng: 39.6334588",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4859738,39.6334588,0.0,True,False,False,False,True,False,False,False,True,False,False
Wedyan city,-0.17392907924117826,-0.47152398322167743,-0.36836196707536306,"Lat: 24.47056007385254, Lng: 39.63454055786133",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.47056007385254,39.63454055786133,0.0,True,False,False,False,True,False,False,True,False,False,False
شقق هذا منزلي الفندقيه Myhome فرع الربوة,-0.07930225887535135,0.42746105460697836,-0.3470459591060917,"Lat: 24.4808571, Lng: 39.6513473",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4808571,39.6513473,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق صلة,-0.058045509372882984,0.42746105460697836,-0.30096893177857587,"Lat: 24.4821536, Lng: 39.648542",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4821536,39.648542,0.0,True,False,False,False,True,False,False,False,True,False,False
شقق ماي هوم 2 العريض,-0.06764533172883644,1.5511923518927984,-0.3686849368930793,"Lat: 24.486125599999998, Lng: 39.6404163",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4861256,39.6404163,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق دان البلاتيني,0.06606647965765812,-0.2467777237645132,-0.3624408537505655,"Lat: 24.485355499999997, Lng: 39.647143199999995",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4853555,39.6471432,0.0,True,False,False,False,True,False,False,False,True,False,False
شقق ماريوت التنفيذية المدينة المنورة,0.3931461413569294,0.42746105460697836,-0.2720093047900204,"Lat: 24.486303, Lng: 39.649854",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.486303,39.649854,0.0,True,False,False,False,True,False,False,False,False,True,False
Belvedere Hotel فندق بيلفيديري طمأنينة سابقا,0.40411736690659045,1.5511923518927984,-0.32034712084154987,"Lat: 24.4823782, Lng: 39.6380023",2026-05-20,2026-05-25,Hotels in Al Aridh Madinah,Pre-Hajj booking increase period,24.4823782,39.6380023,0.0,True,False,False,False,True,False,False,False,False,True,False
كراون بلازا المدينة,-0.09095918602186626,0.8769535735213068,0.8333010680408327,"Lat: 24.4639296, Lng: 39.6101601",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.4639296,39.6101601,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق جايدن,-0.09095918602186626,1.10169983297847,-0.21322879796566604,"Lat: 24.46387, Lng: 39.6138553",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.46387,39.6138553,0.0,True,False,False,False,True,False,False,False,True,False,False
فندق فندا المدينة,-0.09095918602186626,0.8769535735213068,-0.3071053583151843,"Lat: 24.4644005, Lng: 39.6134712",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.4644005,39.6134712,0.0,True,False,False,False,True,False,False,False,True,False,False
Mehrab taiba,-0.09095918602186626,-0.6962702426788416,-0.36577820853363324,"Lat: 24.4640803, Lng: 39.6080907",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.4640803,39.6080907,0.0,True,False,False,False,True,False,False,False,True,False,False
جوار المدينة,-0.09095918602186626,0.2027147951498152,-0.21409005081290935,"Lat: 24.4642971, Lng: 39.6095004",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.4642971,39.6095004,0.0,True,False,False,False,True,False,False,False,True,False,False
"Charming 2-bedroom chalet with WiFi, AC in delightful Madinah",0.6118849507532974,-0.02203146430735001,-0.3736371407647282,"Lat: 24.4606876373291, Lng: 39.609832763671875",2026-05-20,2026-05-25,Hotels in Bani Khidrah Madinah,Pre-Hajj booking increase period,24.4606876373291,39.60983276367188,0.0,True,False,False,False,True,False,False,False,False,True,False
فندق فيرمونت الذهبي,0.15795049363606975,1.3264460924356352,12.195163942086081,"Lat: 21.4187378, Lng: 39.8255736",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4187378,39.8255736,0.0,False,True,False,True,False,False,False,False,True,False,False
شيراتون مكة جبل الكعبة,0.03246710141182102,0.2027147951498152,0.4774959855234499,"Lat: 21.425969, Lng: 39.819486",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.425969,39.819486,0.0,False,True,False,True,False,False,False,False,True,False,False
Four Points by Sheraton Makkah Al Naseem,-0.18901451437196226,0.2027147951498152,1.1255887530740232,"Lat: 21.3803482, Lng: 39.874021299999995",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.3803482,39.8740213,0.0,False,True,False,True,False,False,False,True,False,False,False
سويس أوتيل المقام - البرج,0.16275040481404648,1.5511923518927984,5.756437656095271,"Lat: 21.418343999999998, Lng: 39.824104",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.418344,39.824104,0.0,False,True,False,True,False,False,False,False,True,False,False
Swissôtel Makkah,0.20046399264100648,1.10169983297847,2.6968369162634946,"Lat: 21.4188257, Lng: 39.82688720000001",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4188257,39.82688720000001,0.0,False,True,False,True,False,False,False,False,True,False,False
جبل عمر حياة ريجنسي,0.24777740282391994,0.6522073140641436,1.6196249175739537,"Lat: 21.4208406, Lng: 39.8221037",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4208406,39.8221037,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق بولمان زمزم مكة,0.43634534195871993,1.10169983297847,6.162087747146859,"Lat: 21.4196355, Lng: 39.8237376",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4196355,39.8237376,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق الإباء,-0.1869574095814008,-0.2467777237645132,-0.1670441140322448,"Lat: 21.4244292, Lng: 39.816535200000004",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4244292,39.8165352,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق دار التوحيد إنتركونتيننتال,0.6591983609362109,1.5511923518927984,3.3994039264022056,"Lat: 21.4210048, Lng: 39.822747299999996",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4210048,39.8227473,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق كوبثورن مكة النسيم,-0.20615705429330772,0.2027147951498152,-0.21139863566527406,"Lat: 21.3808384, Lng: 39.8727707",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.3808384,39.8727707,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق ثري بيرلز مصلي,-0.2198710862303841,0.2027147951498152,-0.24477218349595142,"Lat: 21.423771000000002, Lng: 39.809525199999996",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.423771,39.8095252,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق ميلينيوم مكة النسيم,-0.18627170798454698,0.42746105460697836,1.0515210082111006,"Lat: 21.380888499999998, Lng: 39.8720317",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.3808885,39.8720317,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق جبل عمر جميرا,0.16960742078258467,1.10169983297847,0.293833815848819,"Lat: 21.4186785, Lng: 39.8224139",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4186785,39.8224139,0.0,False,True,False,True,False,False,False,False,True,False,False
أبراج مريديان مكة,-0.14307250738275645,0.2027147951498152,1.0489372496693707,"Lat: 21.4027954, Lng: 39.826543199999996",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4027954,39.8265432,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق ام الدانة مكة من ميلينيوم,-0.25895607725105174,0.2027147951498152,0.1547414810190282,"Lat: 21.428893, Lng: 39.8565804",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.428893,39.8565804,0.0,False,True,False,True,False,False,False,True,False,False,False
دبل تري من هيلتون مكة العزيزية,-0.1677577648694939,0.6522073140641436,0.02932153513922457,"Lat: 21.4010098, Lng: 39.872546199999995",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4010098,39.8725462,0.0,False,True,False,True,False,False,False,True,False,False,False
بارك إن باي راديسون مكة النسيم,-0.20615705429330772,-0.2467777237645132,0.508716401236019,"Lat: 21.381998199999998, Lng: 39.872478199999996",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.3819982,39.8724782,0.0,False,True,False,True,False,False,False,True,False,False,False
ورقان النور، تابيستري كولكشن من هيلتون,-0.2575846740573441,0.8769535735213068,-0.1442209135802977,"Lat: 21.442003099999997, Lng: 39.8520632",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.4420031,39.8520632,0.0,False,True,False,True,False,False,False,True,False,False,False
Makkah Modern Luxurious Apartment Near Haram With Living and Full Kitchen,0.20252109743156793,-4.741702912907793,-0.3732065143411066,"Lat: 21.403657913208008, Lng: 39.76935958862305",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.403657913208008,39.76935958862305,0.0,False,True,False,True,False,False,False,False,True,False,False
